Version identifier: 22.1.0.0 | 2022-03-09 | 1a383f8ce
CPXPARAM_Preprocessing_Reduce                    1
CPXPARAM_Threads                                 1
CPXPARAM_Preprocessing_Reformulations            0
CPXPARAM_Emphasis_MIP                            2
CPXPARAM_TimeLimit                               7200
CPXPARAM_MIP_Tolerances_AbsMIPGap                0.98999999999999999
CPXPARAM_MIP_Limits_TreeMemory                   20000
Legacy callback                                  BbD
1 of 1 MIP starts provided solutions.
MIP start 'm1' defined initial solution with objective 3063.0000.
Tried aggregator 1 time.
MIP Presolve modified 1452 coefficients.
Reduced MIP has 1722 rows, 1586 columns, and 7722 nonzeros.
Reduced MIP has 1518 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.00 sec. (4.43 ticks)
Probing time = 0.00 sec. (2.54 ticks)
Tried aggregator 1 time.
Reduced MIP has 1722 rows, 1586 columns, and 7722 nonzeros.
Reduced MIP has 1518 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.00 sec. (2.76 ticks)
Probing time = 0.00 sec. (2.55 ticks)
Clique table members: 831.
MIP emphasis: optimality.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 0.00 sec. (3.39 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

*     0+    0                         3063.0000        0.0000           100.00%
      0     0     2265.8366   131     3063.0000     2265.8366      236   26.03%
      0     0     2768.0141   137     3063.0000      Cuts: 34      319    9.63%
      0     0     2782.3449   143     3063.0000      Cuts: 11      367    9.16%
      0     0     2816.1308   143     3063.0000       Cuts: 3      378    8.06%
      0     0     2816.1308   141     3063.0000   ZeroHalf: 1      382    8.06%
      0     0     2820.6308   127     3063.0000   ZeroHalf: 1      387    7.91%
      0     0     2820.6308   125     3063.0000   ZeroHalf: 1      388    7.91%
      0     2     2820.6308   125     3063.0000     2835.1308      388    7.44%                        0             0
Elapsed time = 0.15 sec. (325.71 ticks, tree = 0.01 MB, solutions = 1)
      7     9     2851.6354   111     3063.0000     2850.1587      471    6.95%  x(c23_1_c41_1) D      7      6      6
Elapsed time = 5.81 sec. (13544.36 ticks, tree = 5.49 MB, solutions = 1)
   5959  5668     2993.5112    92     3063.0000     2961.7044   153192    3.31%    x(c9_1_c3_1) U   5959   1129     10
   6053  5752     2983.3086    92     3063.0000     2961.9416   157539    3.30%   x(c11_1_c9_1) U   6053   6051     17
   6425  6103        cutoff           3063.0000     2962.6309   172146    3.28%  x(c22_1_c30_1) U   6425   4561     33
   6853  6515     2999.5000    96     3063.0000     2963.3132   185961    3.25%    x(c9_1_c3_1) U   6853   1549      8
   7000  6649     2964.0310   103     3063.0000     2963.4514   189797    3.25%   x(c17_3_c8_3) D   7000   6999     23
   7515  7129     2971.6895   107     3063.0000     2964.0832   202801    3.23%  x(c25_1_c39_1) U   7515   2069     13
   7918  7512     3004.5667   103     3063.0000     2964.5103   216751    3.22%    x(c9_1_c3_1) U   7918   1503     16
   8383  7952     3052.5533    60     3063.0000     2964.9898   229364    3.20%   x(c35_3_c5_3) U   8383   4382     59
   8800  8348     2975.3636    93     3063.0000     2965.3333   243060    3.19%   x(c15_3_c8_3) U   8800   5799     11
   9199  8715     2981.8977   105     3063.0000     2965.8121   256805    3.17%  x(c38_3_c15_3) U   9199   9197     27
Elapsed time = 10.02 sec. (23148.88 ticks, tree = 9.13 MB, solutions = 1)
   9653  9123     2968.4515   100     3063.0000     2966.1667   269571    3.16%   x(c8_3_c32_3) D   9653   9651     20
   9990  9429     2966.6632   141     3063.0000     2966.4126   277350    3.15%   x(c11_1_c9_1) U   9990   9989     17
  10380  9790     2969.0833    85     3063.0000     2966.7935   291429    3.14%   x(c11_1_c9_1) U  10380  10379     16
  10844 10219     2985.2528    94     3063.0000     2967.1211   304201    3.13%   x(c30_1_c3_1) U  10844   6540     22
  11000 10371     2967.5940    44     3063.0000     2967.2030   309554    3.13%  x(c35_3_c39_3) D  11000  10999     41
  11415 10761     3051.8761    93     3063.0000     2967.4505   321420    3.12%  x(c34_1_c32_1) U  11415   9839     30
  11874 11155     2974.6871   112     3063.0000     2967.7519   334369    3.11%  x(c13_2_c12_2) D  11874   4407     17
  12342 11599     2974.9259   104     3063.0000     2968.0466   347263    3.10%   x(c14_1_c7_1) D  12342   6237     23
  12730 11954     2973.0959   119     3063.0000     2968.3624   361434    3.09%  x(c30_1_c41_1) U  12730   6135     14
  13086 12277     2971.3379   109     3063.0000     2968.6771   375215    3.08%  x(c29_2_c30_2) D  13086   4224     14
Elapsed time = 14.17 sec. (32819.00 ticks, tree = 12.57 MB, solutions = 1)
  13478 12650     2970.7016    96     3063.0000     2969.0002   388989    3.07%      x(Op_c3_1) U  13478  13477     18
  13880 13011     2972.0776   102     3063.0000     2969.2494   402727    3.06%  x(c37_3_c38_3) D  13880  13879     24
  14253 13361     2970.5333    42     3063.0000     2969.5355   416697    3.05%   x(c8_3_c38_3) D  14253  12456     31
  14610 13691     2978.1629   103     3063.0000     2969.8178   430066    3.04%   x(c15_3_c8_3) U  14610   9063     17
  15023 14063     3016.0733    75     3063.0000     2970.0741   443660    3.03%  x(c33_3_c32_3) D  15023   8535     68
  15448 14465     2987.2563    89     3063.0000     2970.2618   456565    3.03%   x(c8_3_c32_3) U  15448  11203     37
  15846 14824     2970.6498    85     3063.0000     2970.5416   469364    3.02%  x(c41_1_c39_1) D  15846  15845     34
  16260 15200     2970.8256    98     3063.0000     2970.8275   482880    3.01%   x(c8_3_c38_3) D  16260  13941     30
  16666 15568     2984.5093    83     3063.0000     2971.0816   495898    3.00%  x(c11_2_c12_2) D  16666  10245     15
  17000 15868     2984.5000    78     3063.0000     2971.2500   506821    3.00%      x(Op_c3_1) U  17000  16999     24
Elapsed time = 18.42 sec. (42528.02 ticks, tree = 16.10 MB, solutions = 1)
  17347 16163     3020.6692   108     3063.0000     2971.4937   520637    2.99%   x(c30_1_c3_1) U  17347   8324     21
  17757 16517     3017.7525   103     3063.0000     2971.7434   533005    2.98%  x(c38_3_c15_3) U  17757   9564     18
  18000 16734     2973.1055    62     3063.0000     2971.8698   540202    2.98%  x(c34_1_c21_1) D  18000  13003     25
  18507 17193     2977.5353    80     3063.0000     2972.0615   552189    2.97%  x(c34_1_c32_1) N  18507  14922     21
  18990 17642     2972.4259    87     3063.0000     2972.2144   564377    2.96%  x(c35_3_c39_3) D  18990  18989     52
  19141 17778     3006.5976    98     3063.0000     2972.2508   567294    2.96%   x(c11_1_c9_1) D  19141  13557     22
  19568 18174     3005.9745    71     3063.0000     2972.4553   580133    2.96%    x(c9_1_c3_1) U  19568  16852     32
  20031 18625     2974.8051    93     3063.0000     2972.6329   592757    2.95%  x(c39_1_c30_1) D  20031  20030     15
  20461 19020     2974.7989    94     3063.0000     2972.7879   605822    2.95%  x(c30_2_c23_2) U  20461  17801     17
  20836 19372     2977.0148    86     3063.0000     2973.0000   619335    2.94%   x(c8_3_c32_3) D  20836  20834     23
Elapsed time = 22.52 sec. (52142.05 ticks, tree = 20.15 MB, solutions = 1)
  21247 19745     3003.2261   117     3063.0000     2973.1243   631982    2.93%  x(c11_2_c12_2) U  21247  17881     18
  21588 20036     3033.8312   103     3063.0000     2973.2665   645891    2.93%  x(c33_2_c30_2) U  21588  20084     78
  21950 20370     2980.8000    91     3063.0000     2973.4583   659618    2.92%   x(c7_1_c27_1) D  21950  21948     25
  22154 20557     2977.3389    59     3063.0000     2973.5387   665601    2.92%  x(c34_1_c21_1) N  22154  16893     24
  22524 20880     2985.7724    87     3063.0000     2973.7045   678770    2.92%  x(c32_3_c33_3) D  22524  19193     29
  22866 21188     2989.5406    86     3063.0000     2973.8673   692096    2.91%   x(c9_1_c22_1) U  22866  15592     19
  23261 21545     2975.9167    95     3063.0000     2974.0419   704693    2.90%      x(Op_c3_1) D  23261  19986     30
  23649 21887     2986.1931   100     3063.0000     2974.1879   718128    2.90%      x(Op_c3_1) U  23649  15557     22
  24014 22227     3028.2170    86     3063.0000     2974.3333   730867    2.89%  x(c39_1_c30_1) U  24014  19296     21
  24427 22616     2975.3235   110     3063.0000     2974.5039   743548    2.89%   x(c35_3_c4_3) D  24427  24426     41
Elapsed time = 26.65 sec. (61701.88 ticks, tree = 23.34 MB, solutions = 1)
  24855 23000     3001.7352    81     3063.0000     2974.6642   756203    2.88%  x(c41_1_c39_1) U  24855  16835     26
  25156 23271     2994.6616    91     3063.0000     2974.7675   766188    2.88%  x(c34_3_c33_3) U  25156  18901     48
  25501 23584     2975.3230    95     3063.0000     2974.9493   779731    2.87%   x(c5_2_c19_2) D  25501  25500     29
  25885 23935     3021.9460    47     3063.0000     2975.0474   792318    2.87%  x(c25_3_c42_3) U  25885  18898     45
  26000 24036     2978.2070    76     3063.0000     2975.0833   796463    2.87%  x(c14_1_c27_1) U  26000  22018     27
  26400 24391     2977.0583   107     3063.0000     2975.1988   808611    2.87%   x(c8_3_c32_3) D  26400  14983     25
  26855 24821     3007.6502    80     3063.0000     2975.3084   820564    2.86%  x(c34_1_c21_1) U  26855  20705     27
  27276 25204     2986.9815   109     3063.0000     2975.4368   833354    2.86%   x(c8_3_c37_3) D  27276  16717     24
  27666 25569     2976.5028   116     3063.0000     2975.5804   845919    2.85%   x(c6_2_c14_2) D  27666  27665     17
  28075 25943     2995.3350    93     3063.0000     2975.6990   858652    2.85%  x(c38_3_c15_3) U  28075   4076     19
Elapsed time = 30.82 sec. (71472.96 ticks, tree = 26.51 MB, solutions = 1)
  28472 26314     3026.1906    26     3063.0000     2975.8554   871822    2.85%   x(c11_2_c5_2) U  28472  27502     74
  28849 26664     3020.8723    87     3063.0000     2976.0000   884877    2.84%   x(c15_3_c6_3) U  28849  28847     34
  29211 27005     3005.2235   108     3063.0000     2976.1058   898223    2.84%  x(c37_3_c17_3) U  29211  22972     21
  29642 27401     2994.1119   109     3063.0000     2976.2222   910203    2.83%  x(c25_2_c23_2) U  29642   7303     10
  30000 27744     2979.2500    66     3063.0000     2976.3020   920444    2.83%  x(c14_1_c27_1) D  30000  29998     18
  30425 28140     2991.5556    85     3063.0000     2976.4180   933227    2.83%  x(c19_2_c12_2) U  30425   4174     14
  30887 28555     3046.9984    99     3063.0000     2976.5097   945273    2.82%   x(c8_3_c27_3) U  30887  19972    101
  31298 28930     3026.6555    85     3063.0000     2976.6326   957136    2.82%  x(c32_3_c35_3) U  31298  17825     34
  31650 29254     2994.0413    74     3063.0000     2976.7333   970303    2.82%   x(c8_3_c38_3) U  31650  15446     27
  32022 29576     2993.2658   104     3063.0000     2976.8550   983252    2.81%   x(c7_1_c20_1) U  32022  29693     72
Elapsed time = 35.13 sec. (81474.97 ticks, tree = 30.07 MB, solutions = 1)
  32406 29928     2981.0024    95     3063.0000     2976.9701   996314    2.81%   x(c8_3_c37_3) D  32406  16470     24
  32817 30301     2977.7113    84     3063.0000     2977.0382  1008448    2.81%  x(c39_1_c11_1) D  32817  32816     77
  33030 30497     2979.7520   100     3063.0000     2977.0911  1015866    2.80%  x(c32_3_c33_3) D  33030   2070     11
  33466 30897     2984.5803   103     3063.0000     2977.1967  1028099    2.80%  x(c32_3_c33_3) D  33466   6827     29
  33804 31196     2978.2035    70     3063.0000     2977.2982  1041135    2.80%   x(c9_1_c39_1) D  33804  33803    144
  34268 31629     2977.5803    90     3063.0000     2977.3806  1053153    2.80%  x(c38_3_c17_3) D  34268  34267     79
  34743 32066     2978.1108    76     3063.0000     2977.4779  1065125    2.79%   x(c19_1_c7_1) D  34743  34742     92
  35000 32296     3037.6454    95     3063.0000     2977.5256  1073624    2.79%   x(c11_2_c3_2) U  35000  31077     77
  35334 32576     3011.6667    52     3063.0000     2977.6355  1086920    2.79%  x(c33_3_c32_3) D  35334  28617     41
  36776 33844     3028.7019    80     3063.0000     2978.0189  1138949    2.77%  x(c34_1_c32_1) U  36776  24728     23
Elapsed time = 40.55 sec. (94043.90 ticks, tree = 35.62 MB, solutions = 1)
  37887 34795     2979.3673    75     3063.0000     2978.2932  1182479    2.77%  x(c34_1_c21_1) D  37887  31243     20
  39261 35987        cutoff           3063.0000     2978.6371  1232937    2.75%  x(c37_3_c35_3) U  39261  30032     80
  40519 37039     3015.6072   104     3063.0000     2978.9900  1284537    2.74%  x(c11_2_c12_2) U  40519  27664     29
  41565 37924     2993.3824    93     3063.0000     2979.3078  1333089    2.73%    x(c8_3_c6_3) U  41565  41564     37
  42686 38932     3020.9339    89     3063.0000     2979.6308  1379463    2.72%  x(c38_3_c15_3) U  42686  27701     28
  43948 40017     3012.4129   104     3063.0000     2980.0000  1432475    2.71%  x(c39_1_c30_1) U  43948  43945     25
  44995 40935     3016.9889    99     3063.0000     2980.2649  1477201    2.70%  x(c34_1_c21_1) U  44995  23729     31
  46117 41892     3011.0978   112     3063.0000     2980.5675  1524944    2.69%  x(c37_3_c17_3) U  46117  38905     26
  47339 42990     3039.6154   117     3063.0000     2980.9277  1574669    2.68%  x(c37_3_c35_3) U  47339  47333     23
  48723 44212     3017.9318    92     3063.0000     2981.2500  1625311    2.67%   x(c8_3_c38_3) U  48723  48722     21
Elapsed time = 56.97 sec. (132205.76 ticks, tree = 45.80 MB, solutions = 1)
  50000 45339     2982.3534   107     3063.0000     2981.5665  1675145    2.66%   x(c5_2_c19_2) D  50000  49999     46
  51153 46344     3046.0000   106     3063.0000     2981.8652  1719633    2.65%  x(c25_2_c12_2) U  51153   4092     38
  52576 47637     2994.3333    95     3063.0000     2982.1238  1768058    2.64%  x(c33_2_c30_2) D  52576   2884     18
  53867 48720     2989.2777    62     3063.0000     2982.4108  1818887    2.63%      x(Op_c3_1) U  53867  39671     26
  55021 49774     2982.6577   100     3063.0000     2982.6431  1861317    2.62%  x(c39_1_c11_1) D  55021  50830     57
  56108 50735     3021.8578    99     3063.0000     2982.8995  1905614    2.62%   x(c6_2_c14_2) U  56108  45913     23
  57383 51832     2985.3410    74     3063.0000     2983.1744  1955761    2.61%   x(c11_1_c9_1) D  57383  57381     25
  58618 52870     2993.5824    83     3063.0000     2983.4425  2007388    2.60%   x(c30_1_c3_1) U  58618  58617     29
  59767 53851     3014.6026    50     3063.0000     2983.6800  2053560    2.59%   x(c29_2_c5_2) U  59767  57279     54
  60769 54707        cutoff           3063.0000     2983.8908  2094659    2.58%  x(c25_1_c30_1) U  60769  34734     84
Elapsed time = 73.54 sec. (171409.47 ticks, tree = 56.22 MB, solutions = 1)
  61963 55698     3011.1190    73     3063.0000     2984.1497  2144597    2.57%   x(c8_3_c32_3) U  61963  59031     40
  63106 56670     3030.7789    51     3063.0000     2984.3972  2190207    2.57%  x(c19_2_c13_2) D  63106  29818     36
  64275 57681     3022.8219    94     3063.0000     2984.6073  2233665    2.56%  x(c12_2_c19_2) U  64275  36030     17
  65474 58681     3044.5846   108     3063.0000     2984.8666  2284403    2.55%  x(c32_3_c33_3) U  65474  12555     36
  66621 59640     3017.1115    78     3063.0000     2985.0831  2330215    2.54%  x(c39_1_c30_1) U  66621  33555     30
  67836 60662     3022.9520   108     3063.0000     2985.3313  2380395    2.54%   x(c3_2_c30_2) U  67836  62197     44
  69000 61645     2987.1710    82     3063.0000     2985.5599  2427991    2.53%   x(c3_1_c30_1) D  69000  68998     25
  70040 62515     2986.1298    99     3063.0000     2985.7587  2470522    2.52%   x(c38_3_c8_3) D  70040  57265     45
  71234 63474     2986.5560    96     3063.0000     2986.0055  2520347    2.51%   x(c22_1_c9_1) U  71234  49208     19
  72190 64251     3005.2627    82     3063.0000     2986.1946  2562177    2.51%   x(c30_1_c3_1) U  72190  72189     18
Elapsed time = 89.84 sec. (210071.25 ticks, tree = 65.62 MB, solutions = 1)
  73178 65059     2997.1003    84     3063.0000     2986.3778  2604731    2.50%  x(c30_2_c23_2) U  73178  50109     18
  74365 66093     3008.1712    99     3063.0000     2986.6008  2654253    2.49%  x(c41_1_c23_1) U  74365   2959     18
  75224 66835     3001.1775   105     3063.0000     2986.7500  2688132    2.49%  x(c14_2_c15_2) U  75224  75222     15
  76459 67879     2998.4333    65     3063.0000     2987.0000  2735904    2.48%   x(c8_3_c38_3) D  76459  12476     26
  77630 68856     3014.9226   118     3063.0000     2987.2000  2784623    2.47%   x(c38_3_c8_3) U  77630  35649     25
  78906 69913     3002.2051    92     3063.0000     2987.4118  2831589    2.47%  x(c41_1_c23_1) U  78906  21478     13
  80024 70870     3005.1522   115     3063.0000     2987.6035  2874710    2.46%  x(c21_1_c39_1) D  80024   7401     26
  81108 71758     2995.8966    53     3063.0000     2987.8137  2920482    2.45%   x(c30_1_c3_1) U  81108  62391     21
  82271 72756     3011.7647   102     3063.0000     2988.0095  2964997    2.45%  x(c11_2_c12_2) U  82271  35930     18
  83258 73622     3043.6150    73     3063.0000     2988.1472  3004423    2.44%  x(c14_1_c12_1) U  83258  78594     73
Elapsed time = 105.54 sec. (248248.95 ticks, tree = 77.76 MB, solutions = 1)
  84421 74651    infeasible           3063.0000     2988.3333  3053735    2.44%   x(c9_1_c25_1) U  84421  60577     18
  85547 75620     3014.2696    96     3063.0000     2988.5078  3102343    2.43%  x(c39_1_c30_1) U  85547  68515     29
  86708 76651     2990.6923   108     3063.0000     2988.7188  3150550    2.43%  x(c22_1_c30_1) D  86708   7476     18
  87644 77435     3003.3333    62     3063.0000     2988.8796  3188188    2.42%  x(c32_3_c33_3) U  87644  87642     22
  88615 78250     3027.3212    46     3063.0000     2989.0250  3227401    2.42%   x(c3_1_c30_1) U  88615  78730     38
  89792 79287     3005.4719    84     3063.0000     2989.2220  3275660    2.41%   x(c3_1_c30_1) U  89792  76586     28
  90852 80214     2996.8132    72     3063.0000     2989.3663  3315404    2.40%  x(c32_3_c33_3) N  90852  68016     20
  92000 81191     3001.0070    91     3063.0000     2989.5379  3361664    2.40%  x(c11_1_c30_1) U  92000  91999     34
  93154 82197     3010.4479   101     3063.0000     2989.7301  3410035    2.39%   x(c11_1_c9_1) D  93154  21815     28
  94200 83111     3060.6066    32     3063.0000     2989.8750  3449439    2.39%  x(c29_2_c25_2) D  94200  20770     96
Elapsed time = 121.18 sec. (286575.48 ticks, tree = 87.22 MB, solutions = 1)
  95475 84229     3004.8753    92     3063.0000     2990.0326  3496413    2.38%  x(c38_3_c15_3) D  95475  69703     19
  96435 85062     3006.0145    96     3063.0000     2990.1668  3535581    2.38%  x(c12_2_c19_2) D  96435  59696     12
  97558 86028     2997.8664    93     3063.0000     2990.2897  3575539    2.37%  x(c11_2_c12_2) D  97558  83447     22
  98645 86956     2995.0473   104     3063.0000     2990.4627  3624154    2.37%  x(c13_2_c11_2) D  98645  98643     19
  99743 87902     2995.2713    73     3063.0000     2990.6067  3666397    2.36%  x(c29_2_c30_2) D  99743  54328     22
 100889 88888     3061.2379   106     3063.0000     2990.7623  3713156    2.36%  x(c25_2_c29_2) U 100889  81694     96
 102070 89921     3026.0072    97     3063.0000     2990.9309  3757789    2.35%  x(c37_3_c17_3) U 102070  85738     37
 103030 90750     3017.6429    80     3063.0000     2991.0451  3797027    2.35%  x(c39_1_c30_1) U 103030 103028     24
 104232 91795     3006.9444    80     3063.0000     2991.2083  3843589    2.34%   x(c8_3_c38_3) D 104232  26351     21
 105174 92607     2994.5645   116     3063.0000     2991.3373  3882682    2.34%  x(c19_2_c13_2) D 105174  68323     19
Elapsed time = 136.66 sec. (324746.75 ticks, tree = 96.71 MB, solutions = 1)
 106283 93535     2995.5833   101     3063.0000     2991.5000  3929314    2.33%  x(c37_3_c15_3) N 106283  87673     25
 107487 94582     3020.2054   106     3063.0000     2991.6360  3976157    2.33%   x(c7_1_c20_1) U 107487  50037     26
 108346 95330     3030.2326    96     3063.0000     2991.7500  4012361    2.33%  x(c38_3_c15_3) U 108346 108345     19
 109340 96177        cutoff           3063.0000     2991.9039  4052802    2.32%   x(c9_1_c12_1) U 109340  93923     80
 110392 97071     3015.9012   119     3063.0000     2992.0331  4100404    2.32%  x(c25_1_c23_1) D 110392  79696     28
 111316 97866     3047.3819   105     3063.0000     2992.1476  4139481    2.31%   x(c37_3_c8_3) U 111316  97580     34
 112422 98787        cutoff           3063.0000     2992.2787  4187432    2.31%     x(c32_3_Om) U 112422  72974     40
 113480 99689     3060.3454    87     3063.0000     2992.4232  4234880    2.30%   x(c11_1_c3_1) U 113480  99465     90
 114570 100615     2993.2359    65     3063.0000     2992.5333  4275572    2.30%    x(c8_3_c6_3) D 114570 114569     49
 115690 101559     3008.6429    87     3063.0000     2992.6743  4321767    2.30%   x(c30_1_c3_1) U 115690 115689     19
Elapsed time = 151.99 sec. (362913.09 ticks, tree = 105.76 MB, solutions = 1)
 116550 102266     3058.9787    80     3063.0000     2992.7837  4357967    2.29%  x(c39_1_c30_1) U 116550  94190     20
 117557 103142     3017.0769   109     3063.0000     2992.9194  4399298    2.29%  x(c19_2_c13_2) U 117557  53668     39
 118725 104154     3006.5442    81     3063.0000     2993.0368  4444699    2.28%  x(c14_2_c15_2) D 118725  76363     21
 119573 104869     2999.3945    88     3063.0000     2993.1558  4481417    2.28%  x(c34_1_c21_1) D 119573  58951     24
 120687 105798        cutoff           3063.0000     2993.2921  4527831    2.28%    x(c9_1_c2_1) U 120687 115318     67
 121795 106745     3021.0678   112     3063.0000     2993.4259  4573719    2.27%  x(c22_1_c23_1) U 121795  96523     16
 122876 107635        cutoff           3063.0000     2993.5326  4619944    2.27%  x(c14_1_c12_1) U 122876 103388     43
 123700 108296     3000.4325   101     3063.0000     2993.6410  4657274    2.26%  x(c37_3_c34_3) D 123700 111244     49
 124745 109165     2995.2972   108     3063.0000     2993.7693  4704182    2.26%  x(c38_3_c15_3) D 124745  93104     16
 125625 109871     3029.1742   108     3063.0000     2993.8941  4744603    2.26%  x(c34_1_c21_1) U 125625  67150     25
Elapsed time = 167.26 sec. (401088.84 ticks, tree = 114.10 MB, solutions = 1)
 126707 110755     3001.5146    94     3063.0000     2994.0133  4791109    2.25%  x(c11_1_c22_1) D 126707  39479     17
 127614 111544     3025.5833    81     3063.0000     2994.1000  4828828    2.25%  x(c11_2_c30_2) U 127614 101292     14
 128474 112253     3032.2760    73     3063.0000     2994.2208  4869292    2.25%  x(c38_3_c15_3) U 128474  50374     15
 129519 113152     2998.9074    79     3063.0000     2994.3333  4916619    2.24%  x(c34_1_c21_1) D 129519  97626     28
 130502 113949     3045.7185    65     3063.0000     2994.4418  4957880    2.24%   x(c41_1_c3_1) N 130502 119115     71
 131605 114883     3016.9872   100     3063.0000     2994.5504  5002672    2.23%  x(c22_1_c30_1) D 131605 131603     25
 132699 115811     3006.2952   108     3063.0000     2994.6667  5048481    2.23%  x(c13_2_c11_2) D 132699 132698     21
 133616 116565     3002.2249    81     3063.0000     2994.7589  5084710    2.23%  x(c30_1_c41_1) D 133616  41454     24
 134663 117465     3016.9333    77     3063.0000     2994.8684  5123949    2.22%  x(c30_1_c11_1) U 134663 134662     28
 135851 118467     2995.1256   110     3063.0000     2994.9897  5166327    2.22%  x(c19_2_c13_2) D 135851 111416     24
Elapsed time = 182.32 sec. (439254.34 ticks, tree = 122.80 MB, solutions = 1)
 136940 119397     2996.4374    64     3063.0000     2995.0652  5208283    2.22%  x(c34_1_c21_1) D 136940 116747     22
 138036 120289     3024.3588   102     3063.0000     2995.1852  5253138    2.21%   x(c12_1_c9_1) U 138036  89179     29
 139071 121166     3008.6667    78     3063.0000     2995.2896  5297402    2.21%   x(c11_1_c9_1) D 139071  46437     17
